Group	Site	Latitude	Longitude	Location	Habitat	Hard.bottoms	Shelf.area	Depth	Date	Taxa	Abun	Dimensions	Source
Western	Roque de la Bonanza	210622	3070247	Canary Islands.El Hierro	Reef	72	31.9	10	13/08/1989	NA	0	100	Bortone. S. A.. van Tassell. J.. Brito. A.. Falcon. J. M.. & Bundrick. C. M. (1991). A visual assesment of the inshore fishes and fishery resources off El Hierro. Canary Islands: A baseline survey. In Scientia Marina (Vol. 55. Issue 3. pp. 529–541).
Western	Roque de la Bonanza	210622	3070247	Canary Islands.El Hierro	Reef	72	31.9	10	13/08/1989	NA	0	100	Bortone. S. A.. van Tassell. J.. Brito. A.. Falcon. J. M.. & Bundrick. C. M. (1991). A visual assesment of the inshore fishes and fishery resources off El Hierro. Canary Islands: A baseline survey. In Scientia Marina (Vol. 55. Issue 3. pp. 529–541).
Western	Roque de la Bonanza	210622	3070247	Canary Islands.El Hierro	Reef	72	31.9	10	13/08/1989	NA	0	100	Bortone. S. A.. van Tassell. J.. Brito. A.. Falcon. J. M.. & Bundrick. C. M. (1991). A visual assesment of the inshore fishes and fishery resources off El Hierro. Canary Islands: A baseline survey. In Scientia Marina (Vol. 55. Issue 3. pp. 529–541).
Western	Roque de la Bonanza	210622	3070247	Canary Islands.El Hierro	Reef	72	31.9	10	13/08/1989	NA	0	100	Bortone. S. A.. van Tassell. J.. Brito. A.. Falcon. J. M.. & Bundrick. C. M. (1991). A visual assesment of the inshore fishes and fishery resources off El Hierro. Canary Islands: A baseline survey. In Scientia Marina (Vol. 55. Issue 3. pp. 529–541).
Western	Roque de la Bonanza	210622	3070247	Canary Islands.El Hierro	Reef	72	31.9	10	13/08/1989	NA	0	100	Bortone. S. A.. van Tassell. J.. Brito. A.. Falcon. J. M.. & Bundrick. C. M. (1991). A visual assesment of the inshore fishes and fishery resources off El Hierro. Canary Islands: A baseline survey. In Scientia Marina (Vol. 55. Issue 3. pp. 529–541).
Western	Roque de la Bonanza	210622	3070247	Canary Islands.El Hierro	Reef	72	31.9	10	13/08/1989	NA	0	100	Bortone. S. A.. van Tassell. J.. Brito. A.. Falcon. J. M.. & Bundrick. C. M. (1991). A visual assesment of the inshore fishes and fishery resources off El Hierro. Canary Islands: A baseline survey. In Scientia Marina (Vol. 55. Issue 3. pp. 529–541).
Western	Roque de la Bonanza	210622	3070247	Canary Islands.El Hierro	Reef	72	31.9	10	13/08/1989	NA	0	100	Bortone. S. A.. van Tassell. J.. Brito. A.. Falcon. J. M.. & Bundrick. C. M. (1991). A visual assesment of the inshore fishes and fishery resources off El Hierro. Canary Islands: A baseline survey. In Scientia Marina (Vol. 55. Issue 3. pp. 529–541).
Western	Roque de la Bonanza	210622	3070247	Canary Islands.El Hierro	Reef	72	31.9	10	13/08/1989	NA	0	100	Bortone. S. A.. van Tassell. J.. Brito. A.. Falcon. J. M.. & Bundrick. C. M. (1991). A visual assesment of the inshore fishes and fishery resources off El Hierro. Canary Islands: A baseline survey. In Scientia Marina (Vol. 55. Issue 3. pp. 529–541).
Western	Roque de la Bonanza	210622	3070247	Canary Islands.El Hierro	Reef	72	31.9	10	13/08/1989	NA	0	100	Bortone. S. A.. van Tassell. J.. Brito. A.. Falcon. J. M.. & Bundrick. C. M. (1991). A visual assesment of the inshore fishes and fishery resources off El Hierro. Canary Islands: A baseline survey. In Scientia Marina (Vol. 55. Issue 3. pp. 529–541).
Western	Roque de la Bonanza	210622	3070247	Canary Islands.El Hierro	Reef	72	31.9	10	13/08/1989	NA	0	100	Bortone. S. A.. van Tassell. J.. Brito. A.. Falcon. J. M.. & Bundrick. C. M. (1991). A visual assesment of the inshore fishes and fishery resources off El Hierro. Canary Islands: A baseline survey. In Scientia Marina (Vol. 55. Issue 3. pp. 529–541).
Western	Roque de la Bonanza	210622	3070247	Canary Islands.El Hierro	Reef	72	31.9	10	13/08/1989	NA	0	100	Bortone. S. A.. van Tassell. J.. Brito. A.. Falcon. J. M.. & Bundrick. C. M. (1991). A visual assesment of the inshore fishes and fishery resources off El Hierro. Canary Islands: A baseline survey. In Scientia Marina (Vol. 55. Issue 3. pp. 529–541).
Western	Roque de la Bonanza	210622	3070247	Canary Islands.El Hierro	Reef	72	31.9	10	13/08/1989	NA	0	100	Bortone. S. A.. van Tassell. J.. Brito. A.. Falcon. J. M.. & Bundrick. C. M. (1991). A visual assesment of the inshore fishes and fishery resources off El Hierro. Canary Islands: A baseline survey. In Scientia Marina (Vol. 55. Issue 3. pp. 529–541).
Western	Roque de la Bonanza	210622	3070247	Canary Islands.El Hierro	Reef	72	31.9	10	13/08/1989	NA	0	100	Bortone. S. A.. van Tassell. J.. Brito. A.. Falcon. J. M.. & Bundrick. C. M. (1991). A visual assesment of the inshore fishes and fishery resources off El Hierro. Canary Islands: A baseline survey. In Scientia Marina (Vol. 55. Issue 3. pp. 529–541).
Western	Roque de la Bonanza	210622	3070247	Canary Islands.El Hierro	Reef	72	31.9	10	13/08/1989	NA	0	100	Bortone. S. A.. van Tassell. J.. Brito. A.. Falcon. J. M.. & Bundrick. C. M. (1991). A visual assesment of the inshore fishes and fishery resources off El Hierro. Canary Islands: A baseline survey. In Scientia Marina (Vol. 55. Issue 3. pp. 529–541).
Western	Roque de la Bonanza	210622	3070247	Canary Islands.El Hierro	Reef	72	31.9	10	13/08/1989	NA	0	100	Bortone. S. A.. van Tassell. J.. Brito. A.. Falcon. J. M.. & Bundrick. C. M. (1991). A visual assesment of the inshore fishes and fishery resources off El Hierro. Canary Islands: A baseline survey. In Scientia Marina (Vol. 55. Issue 3. pp. 529–541).
Western	Roque de la Bonanza	210622	3070247	Canary Islands.El Hierro	Reef	72	31.9	10	13/08/1989	NA	0	100	Bortone. S. A.. van Tassell. J.. Brito. A.. Falcon. J. M.. & Bundrick. C. M. (1991). A visual assesment of the inshore fishes and fishery resources off El Hierro. Canary Islands: A baseline survey. In Scientia Marina (Vol. 55. Issue 3. pp. 529–541).
Western	Roque de la Bonanza	210622	3070247	Canary Islands.El Hierro	Reef	72	31.9	10	13/08/1989	NA	0	100	Bortone. S. A.. van Tassell. J.. Brito. A.. Falcon. J. M.. & Bundrick. C. M. (1991). A visual assesment of the inshore fishes and fishery resources off El Hierro. Canary Islands: A baseline survey. In Scientia Marina (Vol. 55. Issue 3. pp. 529–541).
Western	Puerto de la Estaca	214514	3076760	Canary Islands.El Hierro	Reef	72	31.9	10	14/08/1989	NA	0	100	Bortone. S. A.. van Tassell. J.. Brito. A.. Falcon. J. M.. & Bundrick. C. M. (1991). A visual assesment of the inshore fishes and fishery resources off El Hierro. Canary Islands: A baseline survey. In Scientia Marina (Vol. 55. Issue 3. pp. 529–541).
Western	Puerto de la Estaca	214514	3076760	Canary Islands.El Hierro	Reef	72	31.9	10	14/08/1989	NA	0	100	Bortone. S. A.. van Tassell. J.. Brito. A.. Falcon. J. M.. & Bundrick. C. M. (1991). A visual assesment of the inshore fishes and fishery resources off El Hierro. Canary Islands: A baseline survey. In Scientia Marina (Vol. 55. Issue 3. pp. 529–541).
Western	Puerto de la Estaca	214514	3076760	Canary Islands.El Hierro	Reef	72	31.9	10	14/08/1989	NA	0	100	Bortone. S. A.. van Tassell. J.. Brito. A.. Falcon. J. M.. & Bundrick. C. M. (1991). A visual assesment of the inshore fishes and fishery resources off El Hierro. Canary Islands: A baseline survey. In Scientia Marina (Vol. 55. Issue 3. pp. 529–541).
Western	Puerto de la Estaca	214514	3076760	Canary Islands.El Hierro	Reef	72	31.9	10	14/08/1989	NA	0	100	Bortone. S. A.. van Tassell. J.. Brito. A.. Falcon. J. M.. & Bundrick. C. M. (1991). A visual assesment of the inshore fishes and fishery resources off El Hierro. Canary Islands: A baseline survey. In Scientia Marina (Vol. 55. Issue 3. pp. 529–541).
Western	El Golfo. Punta grande	794356	3077242	Canary Islands.El Hierro	Reef	72	31.9	10	15/08/1989	NA	0	100	Bortone. S. A.. van Tassell. J.. Brito. A.. Falcon. J. M.. & Bundrick. C. M. (1991). A visual assesment of the inshore fishes and fishery resources off El Hierro. Canary Islands: A baseline survey. In Scientia Marina (Vol. 55. Issue 3. pp. 529–541).
Western	El Golfo. Punta grande	794356	3077242	Canary Islands.El Hierro	Reef	72	31.9	10	15/08/1989	NA	0	100	Bortone. S. A.. van Tassell. J.. Brito. A.. Falcon. J. M.. & Bundrick. C. M. (1991). A visual assesment of the inshore fishes and fishery resources off El Hierro. Canary Islands: A baseline survey. In Scientia Marina (Vol. 55. Issue 3. pp. 529–541).
Western	El Golfo. Punta grande	794356	3077242	Canary Islands.El Hierro	Reef	72	31.9	10	15/08/1989	NA	0	100	Bortone. S. A.. van Tassell. J.. Brito. A.. Falcon. J. M.. & Bundrick. C. M. (1991). A visual assesment of the inshore fishes and fishery resources off El Hierro. Canary Islands: A baseline survey. In Scientia Marina (Vol. 55. Issue 3. pp. 529–541).
Western	El Golfo. Punta grande	794356	3077242	Canary Islands.El Hierro	Reef	72	31.9	10	15/08/1989	NA	0	100	Bortone. S. A.. van Tassell. J.. Brito. A.. Falcon. J. M.. & Bundrick. C. M. (1991). A visual assesment of the inshore fishes and fishery resources off El Hierro. Canary Islands: A baseline survey. In Scientia Marina (Vol. 55. Issue 3. pp. 529–541).
Western	El Golfo. Punta grande	794356	3077242	Canary Islands.El Hierro	Reef	72	31.9	10	15/08/1989	NA	0	100	Bortone. S. A.. van Tassell. J.. Brito. A.. Falcon. J. M.. & Bundrick. C. M. (1991). A visual assesment of the inshore fishes and fishery resources off El Hierro. Canary Islands: A baseline survey. In Scientia Marina (Vol. 55. Issue 3. pp. 529–541).
Western	El Golfo. Punta grande	794356	3077242	Canary Islands.El Hierro	Reef	72	31.9	10	15/08/1989	NA	0	100	Bortone. S. A.. van Tassell. J.. Brito. A.. Falcon. J. M.. & Bundrick. C. M. (1991). A visual assesment of the inshore fishes and fishery resources off El Hierro. Canary Islands: A baseline survey. In Scientia Marina (Vol. 55. Issue 3. pp. 529–541).
Western	El Golfo. Punta grande	794356	3077242	Canary Islands.El Hierro	Reef	72	31.9	10	15/08/1989	NA	0	100	Bortone. S. A.. van Tassell. J.. Brito. A.. Falcon. J. M.. & Bundrick. C. M. (1991). A visual assesment of the inshore fishes and fishery resources off El Hierro. Canary Islands: A baseline survey. In Scientia Marina (Vol. 55. Issue 3. pp. 529–541).
Western	El Golfo. Punta grande	794356	3077242	Canary Islands.El Hierro	Reef	72	31.9	10	15/08/1989	NA	0	100	Bortone. S. A.. van Tassell. J.. Brito. A.. Falcon. J. M.. & Bundrick. C. M. (1991). A visual assesment of the inshore fishes and fishery resources off El Hierro. Canary Islands: A baseline survey. In Scientia Marina (Vol. 55. Issue 3. pp. 529–541).
Western	El Golfo. Punta grande	794356	3077242	Canary Islands.El Hierro	Reef	72	31.9	10	15/08/1989	NA	0	100	Bortone. S. A.. van Tassell. J.. Brito. A.. Falcon. J. M.. & Bundrick. C. M. (1991). A visual assesment of the inshore fishes and fishery resources off El Hierro. Canary Islands: A baseline survey. In Scientia Marina (Vol. 55. Issue 3. pp. 529–541).
Western	El Golfo. Punta grande	794356	3077242	Canary Islands.El Hierro	Reef	72	31.9	10	15/08/1989	NA	0	100	Bortone. S. A.. van Tassell. J.. Brito. A.. Falcon. J. M.. & Bundrick. C. M. (1991). A visual assesment of the inshore fishes and fishery resources off El Hierro. Canary Islands: A baseline survey. In Scientia Marina (Vol. 55. Issue 3. pp. 529–541).
Western	El Golfo. Punta grande	794356	3077242	Canary Islands.El Hierro	Reef	72	31.9	10	15/08/1989	NA	0	100	Bortone. S. A.. van Tassell. J.. Brito. A.. Falcon. J. M.. & Bundrick. C. M. (1991). A visual assesment of the inshore fishes and fishery resources off El Hierro. Canary Islands: A baseline survey. In Scientia Marina (Vol. 55. Issue 3. pp. 529–541).
Western	El Golfo. Punta grande	794356	3077242	Canary Islands.El Hierro	Reef	72	31.9	10	15/08/1989	NA	0	100	Bortone. S. A.. van Tassell. J.. Brito. A.. Falcon. J. M.. & Bundrick. C. M. (1991). A visual assesment of the inshore fishes and fishery resources off El Hierro. Canary Islands: A baseline survey. In Scientia Marina (Vol. 55. Issue 3. pp. 529–541).
Western	El Golfo. Punta grande	794356	3077242	Canary Islands.El Hierro	Reef	72	31.9	10	15/08/1989	NA	0	100	Bortone. S. A.. van Tassell. J.. Brito. A.. Falcon. J. M.. & Bundrick. C. M. (1991). A visual assesment of the inshore fishes and fishery resources off El Hierro. Canary Islands: A baseline survey. In Scientia Marina (Vol. 55. Issue 3. pp. 529–541).
Western	El Golfo. Punta grande	794356	3077242	Canary Islands.El Hierro	Reef	72	31.9	10	15/08/1989	NA	0	100	Bortone. S. A.. van Tassell. J.. Brito. A.. Falcon. J. M.. & Bundrick. C. M. (1991). A visual assesment of the inshore fishes and fishery resources off El Hierro. Canary Islands: A baseline survey. In Scientia Marina (Vol. 55. Issue 3. pp. 529–541).
Western	El Golfo. Punta grande	794356	3077242	Canary Islands.El Hierro	Reef	72	31.9	10	15/08/1989	NA	0	100	Bortone. S. A.. van Tassell. J.. Brito. A.. Falcon. J. M.. & Bundrick. C. M. (1991). A visual assesment of the inshore fishes and fishery resources off El Hierro. Canary Islands: A baseline survey. In Scientia Marina (Vol. 55. Issue 3. pp. 529–541).
Western	El Golfo. Punta grande	794356	3077242	Canary Islands.El Hierro	Reef	72	31.9	10	15/08/1989	NA	0	100	Bortone. S. A.. van Tassell. J.. Brito. A.. Falcon. J. M.. & Bundrick. C. M. (1991). A visual assesment of the inshore fishes and fishery resources off El Hierro. Canary Islands: A baseline survey. In Scientia Marina (Vol. 55. Issue 3. pp. 529–541).
Western	El Golfo. Punta grande	794356	3077242	Canary Islands.El Hierro	Reef	72	31.9	10	15/08/1989	NA	0	100	Bortone. S. A.. van Tassell. J.. Brito. A.. Falcon. J. M.. & Bundrick. C. M. (1991). A visual assesment of the inshore fishes and fishery resources off El Hierro. Canary Islands: A baseline survey. In Scientia Marina (Vol. 55. Issue 3. pp. 529–541).
Western	El Golfo. Punta grande	794356	3077242	Canary Islands.El Hierro	Reef	72	31.9	10	15/08/1989	NA	0	100	Bortone. S. A.. van Tassell. J.. Brito. A.. Falcon. J. M.. & Bundrick. C. M. (1991). A visual assesment of the inshore fishes and fishery resources off El Hierro. Canary Islands: A baseline survey. In Scientia Marina (Vol. 55. Issue 3. pp. 529–541).
Western	El Golfo. Punta grande	794356	3077242	Canary Islands.El Hierro	Reef	72	31.9	10	15/08/1989	NA	0	100	Bortone. S. A.. van Tassell. J.. Brito. A.. Falcon. J. M.. & Bundrick. C. M. (1991). A visual assesment of the inshore fishes and fishery resources off El Hierro. Canary Islands: A baseline survey. In Scientia Marina (Vol. 55. Issue 3. pp. 529–541).
Western	El Golfo. Punta grande	794356	3077242	Canary Islands.El Hierro	Reef	72	31.9	10	15/08/1989	NA	0	100	Bortone. S. A.. van Tassell. J.. Brito. A.. Falcon. J. M.. & Bundrick. C. M. (1991). A visual assesment of the inshore fishes and fishery resources off El Hierro. Canary Islands: A baseline survey. In Scientia Marina (Vol. 55. Issue 3. pp. 529–541).
Western	El Golfo. Punta grande	794356	3077242	Canary Islands.El Hierro	Reef	72	31.9	10	15/08/1989	NA	0	100	Bortone. S. A.. van Tassell. J.. Brito. A.. Falcon. J. M.. & Bundrick. C. M. (1991). A visual assesment of the inshore fishes and fishery resources off El Hierro. Canary Islands: A baseline survey. In Scientia Marina (Vol. 55. Issue 3. pp. 529–541).
Western	El Golfo. Punta grande	794356	3077242	Canary Islands.El Hierro	Reef	72	31.9	10	15/08/1989	NA	0	100	Bortone. S. A.. van Tassell. J.. Brito. A.. Falcon. J. M.. & Bundrick. C. M. (1991). A visual assesment of the inshore fishes and fishery resources off El Hierro. Canary Islands: A baseline survey. In Scientia Marina (Vol. 55. Issue 3. pp. 529–541).
Western	El Golfo. Punta grande	794356	3077242	Canary Islands.El Hierro	Reef	72	31.9	10	15/08/1989	NA	0	100	Bortone. S. A.. van Tassell. J.. Brito. A.. Falcon. J. M.. & Bundrick. C. M. (1991). A visual assesment of the inshore fishes and fishery resources off El Hierro. Canary Islands: A baseline survey. In Scientia Marina (Vol. 55. Issue 3. pp. 529–541).
Western	El Golfo. Punta grande	794356	3077242	Canary Islands.El Hierro	Reef	72	31.9	10	15/08/1989	NA	0	100	Bortone. S. A.. van Tassell. J.. Brito. A.. Falcon. J. M.. & Bundrick. C. M. (1991). A visual assesment of the inshore fishes and fishery resources off El Hierro. Canary Islands: A baseline survey. In Scientia Marina (Vol. 55. Issue 3. pp. 529–541).
Central	El Bajío	339031	3145127	Canary Islands.Tenerife	Reef	41	280.1	10	23/04/1990	Myliobatis aquila	1	100	Falcón. J. M.. Bortone. S. A.. Brito. A.. & Bundrick. C. M. (1996). Structure of and relationships within and between the littoral. rock- substrate fish communities off four islands in the Canarian Archipelago. Marine Biology. 125(2). 215–231. https://doi.org/10.1007/bf00346302
Central	El Bajío	339031	3145127	Canary Islands.Tenerife	Reef	41	280.1	10	23/04/1990	NA	0	100	Falcón. J. M.. Bortone. S. A.. Brito. A.. & Bundrick. C. M. (1996). Structure of and relationships within and between the littoral. rock- substrate fish communities off four islands in the Canarian Archipelago. Marine Biology. 125(2). 215–231. https://doi.org/10.1007/bf00346302
Central	El Bajío	339031	3145127	Canary Islands.Tenerife	Reef	41	280.1	10	23/04/1990	NA	0	100	Falcón. J. M.. Bortone. S. A.. Brito. A.. & Bundrick. C. M. (1996). Structure of and relationships within and between the littoral. rock- substrate fish communities off four islands in the Canarian Archipelago. Marine Biology. 125(2). 215–231. https://doi.org/10.1007/bf00346302
Central	El Bajío	339031	3145127	Canary Islands.Tenerife	Reef	41	280.1	10	23/04/1990	NA	0	100	Falcón. J. M.. Bortone. S. A.. Brito. A.. & Bundrick. C. M. (1996). Structure of and relationships within and between the littoral. rock- substrate fish communities off four islands in the Canarian Archipelago. Marine Biology. 125(2). 215–231. https://doi.org/10.1007/bf00346302
Central	El Bajío	339031	3145127	Canary Islands.Tenerife	Reef	41	280.1	10	23/04/1990	NA	0	100	Falcón. J. M.. Bortone. S. A.. Brito. A.. & Bundrick. C. M. (1996). Structure of and relationships within and between the littoral. rock- substrate fish communities off four islands in the Canarian Archipelago. Marine Biology. 125(2). 215–231. https://doi.org/10.1007/bf00346302
Central	El Bajío	339031	3145127	Canary Islands.Tenerife	Reef	41	280.1	10	23/04/1990	NA	0	100	Falcón. J. M.. Bortone. S. A.. Brito. A.. & Bundrick. C. M. (1996). Structure of and relationships within and between the littoral. rock- substrate fish communities off four islands in the Canarian Archipelago. Marine Biology. 125(2). 215–231. https://doi.org/10.1007/bf00346302
Central	El Bajío	339031	3145127	Canary Islands.Tenerife	Reef	41	280.1	10	23/04/1990	NA	0	100	Falcón. J. M.. Bortone. S. A.. Brito. A.. & Bundrick. C. M. (1996). Structure of and relationships within and between the littoral. rock- substrate fish communities off four islands in the Canarian Archipelago. Marine Biology. 125(2). 215–231. https://doi.org/10.1007/bf00346302
Central	El Bajío	339031	3145127	Canary Islands.Tenerife	Reef	41	280.1	10	23/04/1990	NA	0	100	Falcón. J. M.. Bortone. S. A.. Brito. A.. & Bundrick. C. M. (1996). Structure of and relationships within and between the littoral. rock- substrate fish communities off four islands in the Canarian Archipelago. Marine Biology. 125(2). 215–231. https://doi.org/10.1007/bf00346302
Central	Las Aguas	339031	3145127	Canary Islands.Tenerife	Reef	41	280.1	10	23/04/1990	NA	0	100	Falcón. J. M.. Bortone. S. A.. Brito. A.. & Bundrick. C. M. (1996). Structure of and relationships within and between the littoral. rock- substrate fish communities off four islands in the Canarian Archipelago. Marine Biology. 125(2). 215–231. https://doi.org/10.1007/bf00346302
Central	Las Aguas	339031	3145127	Canary Islands.Tenerife	Reef	41	280.1	10	23/04/1990	NA	0	100	Falcón. J. M.. Bortone. S. A.. Brito. A.. & Bundrick. C. M. (1996). Structure of and relationships within and between the littoral. rock- substrate fish communities off four islands in the Canarian Archipelago. Marine Biology. 125(2). 215–231. https://doi.org/10.1007/bf00346302
Central	Las Aguas	339031	3145127	Canary Islands.Tenerife	Reef	41	280.1	10	23/04/1990	NA	0	100	Falcón. J. M.. Bortone. S. A.. Brito. A.. & Bundrick. C. M. (1996). Structure of and relationships within and between the littoral. rock- substrate fish communities off four islands in the Canarian Archipelago. Marine Biology. 125(2). 215–231. https://doi.org/10.1007/bf00346302
Central	Las Aguas	339031	3145127	Canary Islands.Tenerife	Reef	41	280.1	10	23/04/1990	NA	0	100	Falcón. J. M.. Bortone. S. A.. Brito. A.. & Bundrick. C. M. (1996). Structure of and relationships within and between the littoral. rock- substrate fish communities off four islands in the Canarian Archipelago. Marine Biology. 125(2). 215–231. https://doi.org/10.1007/bf00346302
Central	Las Aguas	339031	3145127	Canary Islands.Tenerife	Reef	41	280.1	10	23/04/1990	NA	0	100	Falcón. J. M.. Bortone. S. A.. Brito. A.. & Bundrick. C. M. (1996). Structure of and relationships within and between the littoral. rock- substrate fish communities off four islands in the Canarian Archipelago. Marine Biology. 125(2). 215–231. https://doi.org/10.1007/bf00346302
Central	Las Aguas	339031	3145127	Canary Islands.Tenerife	Reef	41	280.1	10	23/04/1990	NA	0	100	Falcón. J. M.. Bortone. S. A.. Brito. A.. & Bundrick. C. M. (1996). Structure of and relationships within and between the littoral. rock- substrate fish communities off four islands in the Canarian Archipelago. Marine Biology. 125(2). 215–231. https://doi.org/10.1007/bf00346302
Central	Las Aguas	339031	3145127	Canary Islands.Tenerife	Reef	41	280.1	10	23/04/1990	NA	0	100	Falcón. J. M.. Bortone. S. A.. Brito. A.. & Bundrick. C. M. (1996). Structure of and relationships within and between the littoral. rock- substrate fish communities off four islands in the Canarian Archipelago. Marine Biology. 125(2). 215–231. https://doi.org/10.1007/bf00346302
Central	Las Aguas	339031	3145127	Canary Islands.Tenerife	Reef	41	280.1	10	23/04/1990	NA	0	100	Falcón. J. M.. Bortone. S. A.. Brito. A.. & Bundrick. C. M. (1996). Structure of and relationships within and between the littoral. rock- substrate fish communities off four islands in the Canarian Archipelago. Marine Biology. 125(2). 215–231. https://doi.org/10.1007/bf00346302
Central	Las Aguas	339031	3145127	Canary Islands.Tenerife	Reef	41	280.1	10	23/04/1990	NA	0	100	Falcón. J. M.. Bortone. S. A.. Brito. A.. & Bundrick. C. M. (1996). Structure of and relationships within and between the littoral. rock- substrate fish communities off four islands in the Canarian Archipelago. Marine Biology. 125(2). 215–231. https://doi.org/10.1007/bf00346302
Central	Las Aguas	339031	3145127	Canary Islands.Tenerife	Reef	41	280.1	10	23/04/1990	NA	0	100	Falcón. J. M.. Bortone. S. A.. Brito. A.. & Bundrick. C. M. (1996). Structure of and relationships within and between the littoral. rock- substrate fish communities off four islands in the Canarian Archipelago. Marine Biology. 125(2). 215–231. https://doi.org/10.1007/bf00346302
Central	Las Aguas	339031	3145127	Canary Islands.Tenerife	Reef	41	280.1	10	23/04/1990	NA	0	100	Falcón. J. M.. Bortone. S. A.. Brito. A.. & Bundrick. C. M. (1996). Structure of and relationships within and between the littoral. rock- substrate fish communities off four islands in the Canarian Archipelago. Marine Biology. 125(2). 215–231. https://doi.org/10.1007/bf00346302
Central	Las Aguas	339031	3145127	Canary Islands.Tenerife	Reef	41	280.1	10	23/04/1990	NA	0	100	Falcón. J. M.. Bortone. S. A.. Brito. A.. & Bundrick. C. M. (1996). Structure of and relationships within and between the littoral. rock- substrate fish communities off four islands in the Canarian Archipelago. Marine Biology. 125(2). 215–231. https://doi.org/10.1007/bf00346302
Central	Las Aguas	339031	3145127	Canary Islands.Tenerife	Reef	41	280.1	10	23/04/1990	NA	0	100	Falcón. J. M.. Bortone. S. A.. Brito. A.. & Bundrick. C. M. (1996). Structure of and relationships within and between the littoral. rock- substrate fish communities off four islands in the Canarian Archipelago. Marine Biology. 125(2). 215–231. https://doi.org/10.1007/bf00346302
Central	Las Aguas	339031	3145127	Canary Islands.Tenerife	Reef	41	280.1	10	23/04/1990	NA	0	100	Falcón. J. M.. Bortone. S. A.. Brito. A.. & Bundrick. C. M. (1996). Structure of and relationships within and between the littoral. rock- substrate fish communities off four islands in the Canarian Archipelago. Marine Biology. 125(2). 215–231. https://doi.org/10.1007/bf00346302
Central	Las Aguas	339031	3145127	Canary Islands.Tenerife	Reef	41	280.1	10	23/04/1990	NA	0	100	Falcón. J. M.. Bortone. S. A.. Brito. A.. & Bundrick. C. M. (1996). Structure of and relationships within and between the littoral. rock- substrate fish communities off four islands in the Canarian Archipelago. Marine Biology. 125(2). 215–231. https://doi.org/10.1007/bf00346302
Central	Las Aguas	339031	3145127	Canary Islands.Tenerife	Reef	41	280.1	10	23/04/1990	NA	0	100	Falcón. J. M.. Bortone. S. A.. Brito. A.. & Bundrick. C. M. (1996). Structure of and relationships within and between the littoral. rock- substrate fish communities off four islands in the Canarian Archipelago. Marine Biology. 125(2). 215–231. https://doi.org/10.1007/bf00346302
Central	Las Aguas	339031	3145127	Canary Islands.Tenerife	Reef	41	280.1	10	23/04/1990	NA	0	100	Falcón. J. M.. Bortone. S. A.. Brito. A.. & Bundrick. C. M. (1996). Structure of and relationships within and between the littoral. rock- substrate fish communities off four islands in the Canarian Archipelago. Marine Biology. 125(2). 215–231. https://doi.org/10.1007/bf00346302
Central	Las Caletillas	367557	3133525	Canary Islands.Tenerife	Reef	41	280.1	10	16/05/1990	Dasyatis pastinaca	1	100	Falcón. J. M.. Bortone. S. A.. Brito. A.. & Bundrick. C. M. (1996). Structure of and relationships within and between the littoral. rock- substrate fish communities off four islands in the Canarian Archipelago. Marine Biology. 125(2). 215–231. https://doi.org/10.1007/bf00346302
Central	Las Caletillas	367557	3133525	Canary Islands.Tenerife	Reef	41	280.1	10	16/05/1990	Torpedo marmorata	1	100	Falcón. J. M.. Bortone. S. A.. Brito. A.. & Bundrick. C. M. (1996). Structure of and relationships within and between the littoral. rock- substrate fish communities off four islands in the Canarian Archipelago. Marine Biology. 125(2). 215–231. https://doi.org/10.1007/bf00346302
Central	Las Caletillas	367557	3133525	Canary Islands.Tenerife	Reef	41	280.1	10	16/05/1990	NA	0	100	Falcón. J. M.. Bortone. S. A.. Brito. A.. & Bundrick. C. M. (1996). Structure of and relationships within and between the littoral. rock- substrate fish communities off four islands in the Canarian Archipelago. Marine Biology. 125(2). 215–231. https://doi.org/10.1007/bf00346302
Central	Las Caletillas	367557	3133525	Canary Islands.Tenerife	Reef	41	280.1	10	16/05/1990	NA	0	100	Falcón. J. M.. Bortone. S. A.. Brito. A.. & Bundrick. C. M. (1996). Structure of and relationships within and between the littoral. rock- substrate fish communities off four islands in the Canarian Archipelago. Marine Biology. 125(2). 215–231. https://doi.org/10.1007/bf00346302
Central	Las Caletillas	367557	3133525	Canary Islands.Tenerife	Reef	41	280.1	10	16/05/1990	NA	0	100	Falcón. J. M.. Bortone. S. A.. Brito. A.. & Bundrick. C. M. (1996). Structure of and relationships within and between the littoral. rock- substrate fish communities off four islands in the Canarian Archipelago. Marine Biology. 125(2). 215–231. https://doi.org/10.1007/bf00346302
Central	Las Caletillas	367557	3133525	Canary Islands.Tenerife	Reef	41	280.1	10	16/05/1990	NA	0	100	Falcón. J. M.. Bortone. S. A.. Brito. A.. & Bundrick. C. M. (1996). Structure of and relationships within and between the littoral. rock- substrate fish communities off four islands in the Canarian Archipelago. Marine Biology. 125(2). 215–231. https://doi.org/10.1007/bf00346302
Central	Las Caletillas	367557	3133525	Canary Islands.Tenerife	Reef	41	280.1	10	16/05/1990	NA	0	100	Falcón. J. M.. Bortone. S. A.. Brito. A.. & Bundrick. C. M. (1996). Structure of and relationships within and between the littoral. rock- substrate fish communities off four islands in the Canarian Archipelago. Marine Biology. 125(2). 215–231. https://doi.org/10.1007/bf00346302
